iter	Accuracy	Logloss
77	0.8715710723	0.3452814251
78	0.8703241895	0.343993192
79	0.8703241895	0.3439931891
80	0.8703241895	0.3434865194
81	0.8703241895	0.3428532866
82	0.8728179551	0.3411669861
83	0.8740648379	0.3401016688
84	0.8740648379	0.3399420537
85	0.8740648379	0.3396530197
86	0.8740648379	0.3388325064
87	0.8740648379	0.3387999249
88	0.8740648379	0.3382578449
89	0.8740648379	0.3378602845
90	0.8753117207	0.3374577515
91	0.8753117207	0.3364766579
92	0.8753117207	0.3360221441
93	0.8753117207	0.3355813007
94	0.8753117207	0.3350992549
95	0.8753117207	0.3346158515
96	0.8753117207	0.3334421171
97	0.8740648379	0.3329768658
98	0.8753117207	0.3325167837
99	0.8765586035	0.3313555896
100	0.8765586035	0.331354326
101	0.8765586035	0.330517863
102	0.8765586035	0.3295238794
103	0.8765586035	0.3293509306
104	0.8765586035	0.328837861
105	0.8765586035	0.3288097689
106	0.8765586035	0.3286551637
107	0.8765586035	0.3276415767
108	0.8765586035	0.3257444938
109	0.8765586035	0.325374289
110	0.8765586035	0.3247465253
111	0.8765586035	0.323876873
112	0.8765586035	0.3237400765
113	0.8765586035	0.3233478201
114	0.8765586035	0.3233158792
115	0.8765586035	0.3223059993
116	0.8765586035	0.3219581283
117	0.8778054863	0.3215219769
118	0.8778054863	0.3206838719
119	0.8778054863	0.318736847
120	0.8765586035	0.3187106247
121	0.8765586035	0.318710622
122	0.8765586035	0.3179349065
123	0.8765586035	0.3174035539
124	0.8765586035	0.3168565455
125	0.8778054863	0.3167693952
126	0.8778054863	0.3164176078
127	0.8802992519	0.3153960155
128	0.8802992519	0.3149283121
129	0.8802992519	0.3148333675
130	0.8802992519	0.3142722607
131	0.8840399002	0.3124979356
132	0.885286783	0.3124631283
133	0.8865336658	0.3118415374
134	0.8865336658	0.3113941246
135	0.8865336658	0.3106604232
136	0.8865336658	0.3103019202
137	0.8865336658	0.3098041459
138	0.8865336658	0.309107384
139	0.885286783	0.3078550563
140	0.885286783	0.3074283906
141	0.885286783	0.3067702433
142	0.8877805486	0.306221686
143	0.8877805486	0.3061784247
144	0.8865336658	0.3047818171
145	0.885286783	0.3043115396
146	0.885286783	0.3039858556
147	0.8865336658	0.3037673895
148	0.8877805486	0.3030088888
149	0.8877805486	0.3028972551
150	0.885286783	0.3025153286
151	0.885286783	0.302278848
152	0.8865336658	0.3017352198
153	0.8890274314	0.3013008507
154	0.8890274314	0.3006212684
155	0.8890274314	0.3005338519
156	0.8902743142	0.3002702274
157	0.8902743142	0.2997422668
158	0.8902743142	0.2993625621
159	0.8902743142	0.2993167551
160	0.891521197	0.2982741632
161	0.891521197	0.2982517198
162	0.891521197	0.2978377655
163	0.8927680798	0.2971946256
164	0.8927680798	0.2967335621
165	0.8927680798	0.2964022236
166	0.891521197	0.2962835514
167	0.8927680798	0.2952178867
168	0.8927680798	0.2946470433
169	0.8952618454	0.2942329329
170	0.8952618454	0.2928231318
171	0.8952618454	0.2924439963
172	0.897755611	0.2919602908
173	0.897755611	0.2918059086
174	0.897755611	0.2908533417
175	0.897755611	0.2907701312
176	0.8990024938	0.2897384958
177	0.9014962594	0.2887727996
178	0.9027431421	0.2876846466
179	0.9014962594	0.2872130415
180	0.9039900249	0.2861123939
181	0.9027431421	0.2856517996
182	0.9027431421	0.2855435916
183	0.9027431421	0.2845360225
184	0.9027431421	0.2842638547
185	0.9027431421	0.2841892187
186	0.9039900249	0.2835461491
187	0.9052369077	0.2824537835
188	0.9039900249	0.2817318
189	0.9052369077	0.281087648
190	0.9052369077	0.2800750186
191	0.9052369077	0.278535345
192	0.9052369077	0.27844572
193	0.9052369077	0.2773732677
194	0.9039900249	0.2765675625
195	0.9039900249	0.275827159
196	0.9039900249	0.2750780975
197	0.9077306733	0.2743314416
198	0.9064837905	0.2736675662
199	0.9064837905	0.2726786954
200	0.9064837905	0.2722126511
201	0.9077306733	0.271622565
202	0.9089775561	0.2713572878
203	0.9089775561	0.2705501349
204	0.9102244389	0.2699776621
205	0.9102244389	0.2695856727
206	0.9089775561	0.2690930243
207	0.9089775561	0.2682460134
208	0.9089775561	0.267906436
209	0.9089775561	0.2677493525
210	0.9102244389	0.2675692083
211	0.9102244389	0.2665939752
212	0.9114713217	0.2662200916
213	0.9127182045	0.2655645152
214	0.9139650873	0.2642878068
215	0.9152119701	0.2631845013
216	0.9152119701	0.2629842676
217	0.9152119701	0.262947028
218	0.9164588529	0.2617478595
219	0.9152119701	0.2614682737
220	0.9152119701	0.2612559531
221	0.9152119701	0.2611638758
222	0.9164588529	0.2605401435
223	0.9177057357	0.2598460642
224	0.9189526185	0.2588080553
225	0.9189526185	0.2584483886
226	0.9189526185	0.2576967694
227	0.9189526185	0.2569178636
228	0.9189526185	0.2562466869
229	0.9189526185	0.2560368155
230	0.9189526185	0.2557196744
231	0.9189526185	0.2546139598
232	0.9189526185	0.2544463023
233	0.9189526185	0.253767269
234	0.9189526185	0.2527775733
235	0.9189526185	0.2523848041
236	0.9189526185	0.2521508538
237	0.9201995012	0.2513574543
238	0.9189526185	0.2502299152
239	0.9189526185	0.2493101629
240	0.9189526185	0.2492636823
241	0.9189526185	0.2489194659
242	0.9189526185	0.2487210625
243	0.9201995012	0.2480905362
244	0.921446384	0.2466937387
245	0.9201995012	0.2464548626
246	0.9226932668	0.2460034652
247	0.9226932668	0.2454859063
248	0.9239401496	0.2448242684
249	0.9239401496	0.2435969515
250	0.9251870324	0.2434456917
251	0.9239401496	0.2429799347
252	0.9251870324	0.2422441363
253	0.9251870324	0.2417246111
254	0.9251870324	0.2411387043
255	0.9251870324	0.2406756174
256	0.9239401496	0.2400866955
257	0.9251870324	0.2392243116
258	0.9251870324	0.2390766355
259	0.9251870324	0.2379814608
260	0.9251870324	0.2376987254
261	0.9264339152	0.2373973616
262	0.9264339152	0.2369421517
263	0.9251870324	0.2361855385
264	0.9264339152	0.2346738849
265	0.9264339152	0.2340231386
266	0.9264339152	0.2333246503
267	0.9264339152	0.2329121915
268	0.927680798	0.2323135927
269	0.9289276808	0.2321204756
270	0.927680798	0.2313977473
271	0.927680798	0.2306076063
272	0.927680798	0.2299842229
273	0.9289276808	0.2293666697
274	0.9301745636	0.2283119637
275	0.9289276808	0.2278869028
276	0.9289276808	0.2271678032
277	0.9301745636	0.2263895429
278	0.933915212	0.2258360345
279	0.933915212	0.224979176
280	0.9376558603	0.2245811698
281	0.9364089776	0.2237889741
282	0.9376558603	0.2231462702
283	0.9376558603	0.2228901747
284	0.9376558603	0.222695257
285	0.9376558603	0.2225150275
286	0.9376558603	0.2224904358
287	0.9389027431	0.2220924591
288	0.9401496259	0.2211356612
289	0.9389027431	0.2201645895
290	0.9413965087	0.2195929394
291	0.9401496259	0.218724151
292	0.9389027431	0.2181311473
293	0.9401496259	0.2175681344
294	0.9389027431	0.2172574622
295	0.9389027431	0.2168425497
296	0.9389027431	0.2158973507
297	0.9401496259	0.2148963456
298	0.9401496259	0.2140383804
299	0.9413965087	0.2136535606
300	0.9413965087	0.2136016624
301	0.9413965087	0.2134002731
302	0.9413965087	0.2132655247
303	0.9413965087	0.2127709691
304	0.9413965087	0.2123985561
305	0.9413965087	0.2114236569
306	0.9413965087	0.2110323773
307	0.9413965087	0.2106831218
308	0.9426433915	0.209813832
309	0.9426433915	0.2093275191
310	0.9426433915	0.2090019915
311	0.9426433915	0.2089428006
312	0.9426433915	0.2085302393
313	0.9426433915	0.2080937345
314	0.9426433915	0.2075484606
315	0.9426433915	0.2075194035
316	0.9426433915	0.2074506794
317	0.9426433915	0.205607463
318	0.9426433915	0.2046833635
319	0.9426433915	0.2044549985
320	0.9426433915	0.2040686067
321	0.9426433915	0.2035409826
322	0.9426433915	0.20338705
323	0.9426433915	0.2029327259
324	0.9438902743	0.2023693365
325	0.9451371571	0.2014892711
326	0.9451371571	0.2007281181
327	0.9451371571	0.2005156691
328	0.9438902743	0.2002801576
329	0.9438902743	0.2000012913
330	0.9451371571	0.1997465201
331	0.9438902743	0.1995173998
332	0.9451371571	0.1990133721
333	0.9451371571	0.1985679216
334	0.9451371571	0.1984277506
335	0.9476309227	0.1971176924
336	0.9476309227	0.1968450208
337	0.9476309227	0.1965153983
338	0.9488778055	0.1960956114
339	0.9501246883	0.1956673571
340	0.9501246883	0.1952813258
341	0.9501246883	0.1949969065
342	0.9501246883	0.1945425182
343	0.9501246883	0.1944203824
344	0.9501246883	0.1941302292
345	0.9501246883	0.1932783726
346	0.9501246883	0.1927788645
347	0.9513715711	0.1922949774
348	0.9501246883	0.1920697638
349	0.9501246883	0.1918855977
350	0.9513715711	0.1913188477
351	0.9526184539	0.1908310838
352	0.9526184539	0.1904855786
353	0.9526184539	0.1898967164
354	0.9538653367	0.1895116754
355	0.9551122195	0.1893189246
356	0.9538653367	0.1890223875
357	0.9538653367	0.1884287595
358	0.9538653367	0.1881782828
359	0.9551122195	0.1878055583
360	0.9551122195	0.1875766351
361	0.9551122195	0.1871685695
362	0.9551122195	0.1868800217
363	0.9563591022	0.1861399829
364	0.9563591022	0.1857197447
365	0.9563591022	0.1855635728
366	0.9563591022	0.1851691861
367	0.9563591022	0.1849991983
368	0.9563591022	0.1846239912
369	0.957605985	0.1839385635
370	0.957605985	0.1837876854
371	0.957605985	0.1836106441
372	0.957605985	0.1830572008
373	0.957605985	0.1822214617
374	0.957605985	0.1818104691
375	0.957605985	0.1816665389
376	0.957605985	0.181513964
377	0.957605985	0.1811454608
378	0.957605985	0.1804888687
379	0.9588528678	0.1803263765
380	0.9588528678	0.1800243386
381	0.9600997506	0.1791983791
382	0.9600997506	0.1789684033
383	0.9600997506	0.1787842629
384	0.9600997506	0.1787433527
385	0.9600997506	0.1782597317
386	0.9600997506	0.1778647805
387	0.9600997506	0.1775493886
388	0.9600997506	0.1774007236
389	0.9600997506	0.1770733234
390	0.9600997506	0.1768579706
391	0.9600997506	0.1766814239
392	0.9600997506	0.1765901898
393	0.9600997506	0.1756352658
394	0.9600997506	0.1751053848
395	0.9600997506	0.1747054505
396	0.9600997506	0.1740076573
397	0.9600997506	0.1737584876
398	0.9600997506	0.1734148936
399	0.9600997506	0.1729791159
400	0.9600997506	0.1727445642
401	0.9600997506	0.1727213422
402	0.9600997506	0.1724295176
403	0.9600997506	0.1719486295
404	0.9600997506	0.1716188345
405	0.9600997506	0.1716004885
406	0.9600997506	0.1714565409
407	0.9600997506	0.1711372664
408	0.9600997506	0.1709897428
409	0.9600997506	0.1706025848
410	0.9600997506	0.1701649227
411	0.9600997506	0.170002713
412	0.9600997506	0.1695635685
413	0.9600997506	0.1693385981
414	0.9600997506	0.1686456369
415	0.9600997506	0.1683869439
416	0.9600997506	0.1679667477
417	0.9600997506	0.1672449105
418	0.9600997506	0.1671364236
419	0.9600997506	0.167048367
420	0.9600997506	0.1665561324
421	0.9613466334	0.1658705849
422	0.9600997506	0.1657591464
423	0.9600997506	0.1655802842
424	0.9613466334	0.1651846936
425	0.9613466334	0.1647393225
426	0.9613466334	0.164263593
427	0.9613466334	0.1641095375
428	0.9613466334	0.1637224359
429	0.9613466334	0.1636868445
430	0.9613466334	0.1633008388
431	0.9625935162	0.1627451102
432	0.9625935162	0.1619428077
433	0.9625935162	0.1617667419
434	0.9625935162	0.1617284467
435	0.9625935162	0.1612503707
436	0.9625935162	0.1611818591
437	0.9650872818	0.1606437208
438	0.9650872818	0.1602771043
439	0.9650872818	0.1599637645
440	0.9650872818	0.1596800351
441	0.9650872818	0.1595379464
442	0.9650872818	0.1590697348
443	0.9650872818	0.1590570596
444	0.9650872818	0.1588200135
445	0.9650872818	0.1585634193
446	0.9650872818	0.1583032705
447	0.9650872818	0.1579251327
448	0.9650872818	0.1577100878
449	0.9650872818	0.1574519741
450	0.9650872818	0.1571140044
451	0.9650872818	0.1568554084
452	0.9650872818	0.1564209322
453	0.9650872818	0.1562050258
454	0.9650872818	0.1561188642
455	0.9650872818	0.1557888453
456	0.9650872818	0.1556194737
457	0.9650872818	0.1555092607
458	0.9650872818	0.1553840236
459	0.9650872818	0.154922092
460	0.9650872818	0.1547898992
461	0.9663341646	0.1546604034
462	0.9663341646	0.1544096593
463	0.9663341646	0.1536943676
464	0.9663341646	0.1532057421
465	0.9663341646	0.1528017744
466	0.9663341646	0.152596073
467	0.9663341646	0.1525210948
468	0.9663341646	0.1521810474
469	0.9663341646	0.1520126751
470	0.9663341646	0.1516692924
471	0.9663341646	0.1514371896
472	0.9663341646	0.1512896548
473	0.9663341646	0.1511981064
474	0.9663341646	0.1510202969
475	0.9663341646	0.1508850608
476	0.9663341646	0.1507272925
477	0.9663341646	0.1504005146
478	0.9663341646	0.1500687129
479	0.9663341646	0.1498876468
480	0.9663341646	0.1498006562
481	0.9663341646	0.1493408451
482	0.9663341646	0.1491720875
483	0.9663341646	0.1487204644
484	0.9663341646	0.1483168669
485	0.9663341646	0.1482491099
486	0.9675810474	0.1479951751
487	0.9675810474	0.1479708339
488	0.9675810474	0.1477675538
489	0.9675810474	0.1476998206
490	0.9675810474	0.1472555964
491	0.9675810474	0.1469318656
492	0.9675810474	0.1468760419
493	0.9675810474	0.1467131418
494	0.9675810474	0.1465610408
495	0.9675810474	0.1463106457
496	0.9675810474	0.1460153046
497	0.9675810474	0.1458947907
498	0.9663341646	0.145736342
499	0.9663341646	0.1455526841
