iter	Accuracy	Logloss
360	0.9501246883	0.1877293159
361	0.9501246883	0.1877185652
362	0.9513715711	0.1874253983
363	0.9488778055	0.1870899522
364	0.9501246883	0.1867616348
365	0.9513715711	0.1861893631
366	0.9513715711	0.1855367278
367	0.9513715711	0.1853271441
368	0.9501246883	0.184552903
369	0.9501246883	0.184534389
370	0.9501246883	0.1842837141
371	0.9501246883	0.1841569518
372	0.9513715711	0.1840803695
373	0.9513715711	0.1839615954
374	0.9513715711	0.1838293746
375	0.9513715711	0.1836653184
376	0.9526184539	0.1832851159
377	0.9538653367	0.1829333085
378	0.9538653367	0.1827245575
379	0.9538653367	0.1827185571
380	0.9526184539	0.1822534956
381	0.9526184539	0.1821650541
382	0.9538653367	0.1819837462
383	0.9551122195	0.1814612569
384	0.957605985	0.1806729347
385	0.9588528678	0.1805407551
386	0.9588528678	0.1797588959
387	0.9588528678	0.1795725854
388	0.9600997506	0.179089666
389	0.9600997506	0.1790426942
390	0.957605985	0.1785907121
391	0.9600997506	0.1782088102
392	0.9588528678	0.1781019751
393	0.9588528678	0.1779930645
394	0.9588528678	0.1777052138
395	0.9600997506	0.177526519
396	0.9600997506	0.1771772946
397	0.9588528678	0.1768901278
398	0.9588528678	0.1767966116
399	0.9600997506	0.1766124037
400	0.9588528678	0.1760019389
401	0.9588528678	0.175283761
402	0.9588528678	0.1750862826
403	0.9588528678	0.1747129453
404	0.9600997506	0.1742989135
405	0.9600997506	0.1741169363
406	0.9613466334	0.1736471443
407	0.9613466334	0.1731079264
408	0.9613466334	0.1729472842
409	0.9613466334	0.1729379919
410	0.9613466334	0.1723390177
411	0.9613466334	0.1717759016
412	0.9613466334	0.1716225827
413	0.9625935162	0.171056125
414	0.9625935162	0.170890121
415	0.9625935162	0.1707758819
416	0.9625935162	0.1702891173
417	0.9625935162	0.1701496879
418	0.9625935162	0.1699576977
419	0.9625935162	0.1698765372
420	0.9625935162	0.1693299293
421	0.9625935162	0.1689369205
422	0.963840399	0.1686608654
423	0.963840399	0.1682556944
424	0.963840399	0.1678755391
425	0.963840399	0.1675346401
426	0.9625935162	0.1671202999
427	0.9625935162	0.1668805568
428	0.9625935162	0.1668728158
429	0.963840399	0.1667876948
430	0.963840399	0.1663019474
431	0.963840399	0.166213622
432	0.9625935162	0.165941513
433	0.9625935162	0.1657733402
434	0.9650872818	0.1655071132
435	0.9650872818	0.1654372113
436	0.963840399	0.1651088138
437	0.9650872818	0.1646111368
438	0.9650872818	0.1643631344
439	0.9650872818	0.1636653281
440	0.9650872818	0.1636321628
441	0.9650872818	0.1635129162
442	0.9663341646	0.1632153356
443	0.9663341646	0.1627436479
444	0.9663341646	0.1626706461
445	0.9663341646	0.1622728366
446	0.9663341646	0.1617600019
447	0.9663341646	0.1617522296
448	0.9663341646	0.1614259394
449	0.9650872818	0.1609680657
450	0.9650872818	0.1608424363
451	0.963840399	0.1600441149
452	0.9650872818	0.159889695
453	0.9650872818	0.1598316013
454	0.9663341646	0.1592797074
455	0.9663341646	0.1588925067
456	0.9675810474	0.1584993975
457	0.9675810474	0.1578859359
458	0.9675810474	0.1574272857
459	0.9675810474	0.1571689305
460	0.9675810474	0.1571604199
461	0.9675810474	0.1570275957
462	0.9675810474	0.1569405863
463	0.9675810474	0.1565011284
464	0.9688279302	0.1558632927
465	0.9688279302	0.1553417421
466	0.9688279302	0.15490381
467	0.9688279302	0.1547103845
468	0.9688279302	0.1546413352
469	0.9688279302	0.1540882246
470	0.9688279302	0.1539658148
471	0.9688279302	0.1532279449
472	0.9688279302	0.1532183926
473	0.9688279302	0.1530754016
474	0.9688279302	0.1529305829
475	0.9675810474	0.1524068059
476	0.9688279302	0.1520305762
477	0.9688279302	0.1519575785
478	0.9688279302	0.1515568281
479	0.9688279302	0.1515128036
480	0.9688279302	0.1509591808
481	0.9688279302	0.1501987046
482	0.9688279302	0.1497087616
483	0.9688279302	0.1493202355
484	0.9688279302	0.149230048
485	0.9688279302	0.149110407
486	0.9688279302	0.1487470404
487	0.9688279302	0.1487371285
488	0.9688279302	0.1485560513
489	0.9688279302	0.1482538192
490	0.9688279302	0.1480563468
491	0.9688279302	0.1477477936
492	0.9688279302	0.1475580783
493	0.970074813	0.1467936307
494	0.970074813	0.1463578009
495	0.970074813	0.1462165463
496	0.970074813	0.1462097933
497	0.970074813	0.1459180628
498	0.9713216958	0.1457190211
499	0.9713216958	0.1457103047
